Sentence #,Word,POS,Tag
Sentence2686,",",",",O
Sentence2686,Held,NNP,O
Sentence2686,at,IN,O
Sentence2686,PESIT,NNP,O
Sentence2686,BSC,NNP,O
Sentence2686,(,(,O
Sentence2686,Final,NNP,O
Sentence2686,year,NN,O
Sentence2686,Project,NN,O
Sentence2686,,,O
Sentence2686,", ",,O
Sentence2686,,,O
Sentence2686,Title,NN,O
Sentence2686,:,:,O
Sentence2686,Reverse,JJ,B-PRO
Sentence2686,Converter,NNP,I-PRO
Sentence2686,Design,NNP,I-PRO
Sentence2686,using,VBG,I-PRO
Sentence2686,Hybrid,JJ,I-PRO
Sentence2686,Parallel-Prefix,JJ,I-PRO
Sentence2686,Adders,NNS,I-PRO
Sentence2686,.,.,O
Sentence2687,Tools,NNS,O
Sentence2687,used,VBD,O
Sentence2687,:,:,O
Sentence2687,Mentor-graphics,NNS,B-TECH
Sentence2687,(,(,I-TECH
Sentence2687,HDL-designer,NNP,I-TECH
Sentence2687,,,O
Sentence2687,", ",,O
Sentence2687,,,O
Sentence2687,",",",",O
Sentence2687,Xilinx,NNP,B-TECH
Sentence2687,.,.,O
Sentence2688,Description,NN,O
Sentence2688,:,:,O
Sentence2688,The,DT,O
Sentence2688,implementation,NN,O
Sentence2688,of,IN,O
Sentence2688,a,DT,O
Sentence2688,residue,JJ,O
Sentence2688,number,NN,O
Sentence2688,system,NN,O
Sentence2688,based,VBN,O
Sentence2688,on,IN,O
Sentence2688,Hybrid,NNP,O
Sentence2688,Parallel-prefix,NNP,O
Sentence2688,adder,NN,O
Sentence2688,is,VBZ,O
Sentence2688,analyzed,VBN,O
Sentence2688,.,.,O
Sentence2689,Hence,NNP,O
Sentence2689,",",",",O
Sentence2689,to,TO,O
Sentence2689,solve,VB,O
Sentence2689,higher,JJR,O
Sentence2689,power,NN,O
Sentence2689,consumption,NN,O
Sentence2689,problem,NN,O
Sentence2689,and,CC,O
Sentence2689,provide,VB,O
Sentence2689,better,JJR,O
Sentence2689,trade-off,NN,O
Sentence2689,between,IN,O
Sentence2689,delay,NN,O
Sentence2689,and,CC,O
Sentence2689,power,NN,O
Sentence2689,consumption,NN,O
Sentence2689,.,.,O
Sentence2690,(,(,O
Sentence2690,Hobbies,NNPS,O
Sentence2690,,,O
Sentence2690,", ",,O
Sentence2690,,,O
Sentence2690,·,FW,O
Sentence2690,Sports,NNS,O
Sentence2690,:,:,O
Sentence2690,Cricket,NNP,B-HOB
Sentence2690,",",",",O
Sentence2690,Badminton,NNP,B-HOB
Sentence2690,",",",",O
Sentence2690,Kabbadi,NNP,B-HOB
Sentence2690,.,.,O
Sentence2691,(,(,O
Sentence2691,Personal,NNP,O
Sentence2691,Skills,NNP,O
Sentence2691,,,O
Sentence2691,", ",,O
Sentence2691,,,O
Sentence2691,·,VBP,O
Sentence2691,Good,JJ,B-SOFT
Sentence2691,Team,NNP,I-SOFT
Sentence2691,Player,NNP,I-SOFT
Sentence2691,·,NNP,O
Sentence2691,Positive,NNP,B-SOFT
Sentence2691,Attitude,NNP,I-SOFT
Sentence2691,·,NNP,O
Sentence2691,Planned,NNP,B-SOFT
Sentence2691,And,CC,I-SOFT
Sentence2691,Dedicated,NNP,I-SOFT
Sentence2691,(,(,O
Sentence2691,P,NNP,O
Sentence2691,ersonal,NNP,O
Sentence2691,D,NNP,O
Sentence2691,etails,VBZ,O
Sentence2691,,,O
Sentence2691,", ",,O
Sentence2691,,,O
Sentence2691,Name,NN,O
Sentence2691,Bandri,NNP,B-PER
Sentence2691,Kotresha,NNP,I-PER
Sentence2691,Father,NNP,O
Sentence2691,’,NNP,O
Sentence2691,s,NN,O
Sentence2691,Name,NNP,O
Sentence2691,Basavaraja,NNP,O
Sentence2691,Mother,NNP,O
Sentence2691,’,NNP,O
Sentence2691,s,NN,O
Sentence2691,Name,NNP,O
Sentence2691,Veeramma,NNP,O
Sentence2691,Gender,NNP,O
Sentence2691,Male,NNP,B-GEND
Sentence2691,Date,NNP,O
Sentence2691,of,IN,O
Sentence2691,Birth,NNP,O
Sentence2691,5/14/1995,JJ,B-AGE
Sentence2691,Permanent,NNP,O
Sentence2691,Location,NNP,O
Sentence2691,#,#,O
Sentence2691,"12,4th",CD,O
Sentence2691,main,JJ,O
Sentence2691,",",",",O
Sentence2691,Raghavendra,NNP,O
Sentence2691,Block,NNP,O
Sentence2691,",",",",O
Sentence2691,Srinagar,NNP,O
Sentence2691,Bangalore-560050,NNP,O
Sentence2691,Spoken,NNP,O
Sentence2691,Languages,NNP,O
Sentence2691,English,NNP,B-LANG
Sentence2691,",",",",O
Sentence2691,Kannada,NNP,B-LANG
Sentence2691,(,(,O
Sentence2691,DECLARATION,NNP,O
Sentence2691,,,O
Sentence2691,", ",,O
Sentence2691,,,O
Sentence2691,I,PRP,O
Sentence2691,do,VBP,O
Sentence2691,hereby,RB,O
Sentence2691,declare,VB,O
Sentence2691,that,IN,O
Sentence2691,the,DT,O
Sentence2691,information,NN,O
Sentence2691,furnished,VBN,O
Sentence2691,above,IN,O
Sentence2691,is,VBZ,O
Sentence2691,1,JJ,O
Sentence2691,to,TO,O
Sentence2691,the,DT,O
Sentence2691,best,JJS,O
Sentence2691,of,IN,O
Sentence2691,my,PRP$,O
Sentence2691,knowledge,NN,O
Sentence2691,and,CC,O
Sentence2691,belief,NN,O
Sentence2691,.,.,O
Sentence2692,Place,NN,O
Sentence2692,:,:,O
Sentence2692,Bengaluru,NNP,O
Sentence2692,.,.,O
Sentence2693,BANDRI,NNP,B-PER
Sentence2693,KOTRESHA,NNP,I-PER
Sentence2693,KOUSHALYA,NNP,B-PER
Sentence2693,M,NNP,I-PER
Sentence2693,S,NNP,I-PER
Sentence2693,Email,NNP,O
Sentence2693,:,:,O
Sentence2693,koushalya.in94,NN,B-EML
Sentence2693,@,NNP,I-EML
Sentence2693,gmail.com,NN,I-EML
Sentence2693,Phone,NN,O
Sentence2693,:,:,O
Sentence2693,8431954550,CD,B-NUM
Sentence2693,CARRER,NNP,O
Sentence2693,OBJECTIVE,NNP,O
Sentence2693,Seeking,VBG,B-ASP
Sentence2693,a,DT,I-ASP
Sentence2693,position,NN,I-ASP
Sentence2693,to,TO,I-ASP
Sentence2693,apply,VB,I-ASP
Sentence2693,my,PRP$,I-ASP
Sentence2693,skill,NN,I-ASP
Sentence2693,set,VBN,I-ASP
Sentence2693,in,IN,I-ASP
Sentence2693,a,DT,I-ASP
Sentence2693,position,NN,I-ASP
Sentence2693,for,IN,I-ASP
Sentence2693,career,NN,I-ASP
Sentence2693,growth,NN,I-ASP
Sentence2693,in,IN,I-ASP
Sentence2693,Industry,NNP,I-ASP
Sentence2693,and,CC,I-ASP
Sentence2693,to,TO,I-ASP
Sentence2693,work,VB,I-ASP
Sentence2693,in,IN,I-ASP
Sentence2693,the,DT,I-ASP
Sentence2693,field,NN,I-ASP
Sentence2693,where,WRB,I-ASP
Sentence2693,my,PRP$,I-ASP
Sentence2693,professional,JJ,I-ASP
Sentence2693,expertise,NN,I-ASP
Sentence2693,",",",",I-ASP
Sentence2693,innovative,JJ,I-ASP
Sentence2693,and,CC,I-ASP
Sentence2693,flexible,JJ,I-ASP
Sentence2693,",",",",I-ASP
Sentence2693,have,VBP,I-ASP
Sentence2693,patience,NN,I-ASP
Sentence2693,and,CC,I-ASP
Sentence2693,behave,VBP,I-ASP
Sentence2693,like,IN,I-ASP
Sentence2693,a,DT,I-ASP
Sentence2693,compiler,NN,I-ASP
Sentence2693,.,.,O
Sentence2694,EDUCATIONAL,NNP,O
Sentence2694,QUALIFICATION,NNP,O
Sentence2694,Name,NNP,O
Sentence2694,of,IN,O
Sentence2694,the,DT,O
Sentence2694,institute,NN,O
Sentence2694,Course,NNP,O
Sentence2694,Year,NNP,O
Sentence2694,Percentage,NNP,O
Sentence2694,of,IN,O
Sentence2694,marks,NNS,O
Sentence2694,obtained,VBN,O
Sentence2694,VidyaVikas,NNP,B-EDU
Sentence2694,Institution,NNP,I-EDU
Sentence2694,Of,IN,I-EDU
Sentence2694,Engineering,NNP,I-EDU
Sentence2694,&,CC,I-EDU
Sentence2694,Technology,NNP,I-EDU
Sentence2694,Mysore,NNP,I-EDU
Sentence2694,B.E,NNP,I-EDU
Sentence2694,(,(,I-EDU
Sentence2694,EEE,NNP,I-EDU
Sentence2694,,,I-EDU
Sentence2694,", ",,I-EDU
Sentence2694,,,I-EDU
Sentence2694,2016,CD,I-EDU
Sentence2694,65.11,CD,I-EDU
Sentence2694,%,NN,I-EDU
Sentence2694,SDM,NNP,B-EDU
Sentence2694,College,NNP,I-EDU
Sentence2694,",",",",I-EDU
Sentence2694,Mysore,NNP,I-EDU
Sentence2694,PUC,NNP,I-EDU
Sentence2694,2012,CD,I-EDU
Sentence2694,65.54,CD,I-EDU
Sentence2694,%,NN,I-EDU
Sentence2694,St,NNP,B-EDU
Sentence2694,Mary,NNP,I-EDU
Sentence2694,’,NNP,I-EDU
Sentence2694,s,VBP,I-EDU
Sentence2694,High,NNP,I-EDU
Sentence2694,School,NNP,I-EDU
Sentence2694,",",",",I-EDU
Sentence2694,HD,NNP,I-EDU
Sentence2694,Kote,NNP,I-EDU
Sentence2694,",",",",I-EDU
Sentence2694,Mysore,NNP,I-EDU
Sentence2694,SSLC,NNP,I-EDU
Sentence2694,2010,CD,I-EDU
Sentence2694,77.66,CD,I-EDU
Sentence2694,%,NN,I-EDU
Sentence2694,TECHNICAL,NNP,O
Sentence2694,SKILLS,NNP,O
Sentence2694,·,JJ,O
Sentence2694,Languages,NNS,O
Sentence2694,:,:,O
Sentence2694,C,NNP,B-TECH
Sentence2694,",",",",O
Sentence2694,C++,NNP,B-TECH
Sentence2694,",",",",O
Sentence2694,Java,NNP,B-TECH
Sentence2694,·,NNP,O
Sentence2694,Operating,VBG,O
Sentence2694,Systems,NNPS,O
Sentence2694,:,:,O
Sentence2694,Windows,NNP,B-TECH
Sentence2694,·,NNP,O
Sentence2694,AutoCAD,NNP,B-TECH
Sentence2694,·,NNP,O
Sentence2694,Java,NNP,B-TECH
Sentence2694,",",",",O
Sentence2694,Html5,NNP,B-TECH
Sentence2694,",",",",O
Sentence2694,CSS,NNP,B-TECH
Sentence2694,",",",",O
Sentence2694,Sql,NNP,B-TECH
Sentence2694,",",",",O
Sentence2694,Software,NNP,B-TECH
Sentence2694,testing,VBG,I-TECH
Sentence2694,PROJECT,NNP,O
Sentence2694,ACCOMPLISHED,NNP,O
Sentence2694,(,(,O
Sentence2694,Foot,NNP,B-PRO
Sentence2694,Step,NNP,I-PRO
Sentence2694,Power,NNP,I-PRO
Sentence2694,Generation,NNP,I-PRO
Sentence2694,Using,NNP,I-PRO
Sentence2694,Piezo,NNP,I-PRO
Sentence2694,Electric,NNP,I-PRO
Sentence2694,Material,NNP,I-PRO
Sentence2694,,,O
Sentence2694,", ",,O
Sentence2694,,,O
Sentence2694,.,.,O
Sentence2695,Foot,NNP,O
Sentence2695,step,NN,O
Sentence2695,power,NN,O
Sentence2695,generation,NN,O
Sentence2695,in,IN,O
Sentence2695,new,JJ,O
Sentence2695,way,NN,O
Sentence2695,of,IN,O
Sentence2695,harvesting,VBG,O
Sentence2695,power,NN,O
Sentence2695,by,IN,O
Sentence2695,foot,NN,O
Sentence2695,steps.In,NN,O
Sentence2695,this,DT,O
Sentence2695,method,NN,O
Sentence2695,of,IN,O
Sentence2695,power,NN,O
Sentence2695,generation,NN,O
Sentence2695,we,PRP,O
Sentence2695,have,VBP,O
Sentence2695,use,VBN,O
Sentence2695,piezo,JJ,O
Sentence2695,electric,JJ,O
Sentence2695,sensor,NN,O
Sentence2695,",",",",O
Sentence2695,piezo,NN,O
Sentence2695,electric,JJ,O
Sentence2695,sensor,NN,O
Sentence2695,are,VBP,O
Sentence2695,transducers,NNS,O
Sentence2695,which,WDT,O
Sentence2695,converts,VBP,O
Sentence2695,foot,NN,O
Sentence2695,pressure,NN,O
Sentence2695,to,TO,O
Sentence2695,equivalent,VB,O
Sentence2695,electrical,JJ,O
Sentence2695,quality,NN,O
Sentence2695,Each,DT,O
Sentence2695,sensor,NN,O
Sentence2695,generates,VBZ,O
Sentence2695,low,JJ,O
Sentence2695,amount,NN,O
Sentence2695,power,NN,O
Sentence2695,to,TO,O
Sentence2695,generate,VB,O
Sentence2695,more,JJR,O
Sentence2695,power,NN,O
Sentence2695,",",",",O
Sentence2695,power,NN,O
Sentence2695,boosting,NN,O
Sentence2695,and,CC,O
Sentence2695,current,JJ,O
Sentence2695,boosting,NN,O
Sentence2695,circuit,NN,O
Sentence2695,are,VBP,O
Sentence2695,designed,VBN,O
Sentence2695,",",",",O
Sentence2695,output,NN,O
Sentence2695,of,IN,O
Sentence2695,these,DT,O
Sentence2695,circuits,NNS,O
Sentence2695,are,VBP,O
Sentence2695,rectified,VBN,O
Sentence2695,and,CC,O
Sentence2695,regulated,VBN,O
Sentence2695,to,TO,O
Sentence2695,generate,VB,O
Sentence2695,constant,JJ,O
Sentence2695,regulated,VBN,O
Sentence2695,power,NN,O
Sentence2695,supply,NN,O
Sentence2695,STRNEGTHS,NNP,O
Sentence2695,·,NNP,O
Sentence2695,Have,NNP,B-SOFT
Sentence2695,positive,JJ,I-SOFT
Sentence2695,attitude,NN,I-SOFT
Sentence2695,and,CC,O
Sentence2695,always,RB,B-SOFT
Sentence2695,ready,JJ,I-SOFT
Sentence2695,to,TO,I-SOFT
Sentence2695,take,VB,I-SOFT
Sentence2695,challenging,VBG,I-SOFT
Sentence2695,responsibilities,NNS,I-SOFT
Sentence2695,with,IN,O
Sentence2695,``,``,O
Sentence2695,can,MD,O
Sentence2695,do,VB,O
Sentence2695,,,O
Sentence2695,attitude,NN,O
Sentence2695,",",",",O
Sentence2695,flexible,JJ,B-SOFT
Sentence2695,to,TO,I-SOFT
Sentence2695,work,VB,I-SOFT
Sentence2695,in,IN,I-SOFT
Sentence2695,any,DT,I-SOFT
Sentence2695,environment,NN,I-SOFT
Sentence2695,.,.,O
Sentence2696,·,CC,O
Sentence2696,Efficient,JJ,B-SOFT
Sentence2696,communicator,NN,I-SOFT
Sentence2696,and,CC,O
Sentence2696,organization,NN,B-SOFT
Sentence2696,skills,NNS,I-SOFT
Sentence2696,.,.,O
Sentence2697,·,VB,O
Sentence2697,Quick,NNP,B-SOFT
Sentence2697,learner,NN,I-SOFT
Sentence2697,and,CC,O
Sentence2697,quick,NN,B-SOFT
Sentence2697,in,IN,I-SOFT
Sentence2697,adapting,VBG,I-SOFT
Sentence2697,to,TO,I-SOFT
Sentence2697,challenging,VBG,I-SOFT
Sentence2697,situations,NNS,I-SOFT
Sentence2697,.,.,O
Sentence2698,·,VB,O
Sentence2698,Hard,NNP,B-SOFT
Sentence2698,worker,NN,I-SOFT
Sentence2698,and,CC,O
Sentence2698,team,NN,B-SOFT
Sentence2698,player,NN,I-SOFT
Sentence2698,and,CC,O
Sentence2698,leadership,NN,B-SOFT
Sentence2698,qualities,NNS,I-SOFT
Sentence2698,.,.,O
Sentence2699,HOBBIES,NNP,O
Sentence2699,·,NNP,O
Sentence2699,Trekking,NNP,B-HOB
Sentence2699,",",",",O
Sentence2699,listening,VBG,B-HOB
Sentence2699,slow,JJ,I-HOB
Sentence2699,music,NN,I-HOB
Sentence2699,·,NN,O
Sentence2699,Chess,NNP,B-HOB
Sentence2699,",",",",O
Sentence2699,carom,NN,B-HOB
Sentence2699,.,.,O
Sentence2700,·,JJ,O
Sentence2700,Reading,NNP,B-HOB
Sentence2700,books,NNS,I-HOB
Sentence2700,",",",",O
Sentence2700,cycling,VBG,B-HOB
Sentence2700,PERSONAL,NNP,O
Sentence2700,DETAILS,NNP,O
Sentence2700,Name,NN,O
Sentence2700,:,:,O
Sentence2700,Koushalya,NNP,B-PER
Sentence2700,M,NNP,I-PER
Sentence2700,S,NNP,I-PER
Sentence2700,Father,NNP,O
Sentence2700,name,NN,O
Sentence2700,:,:,O
Sentence2700,Madappa,NNP,O
Sentence2700,Address,NNP,O
Sentence2700,:,:,O
Sentence2700,#,#,O
Sentence2700,205,CD,O
Sentence2700,",",",",O
Sentence2700,14th,CD,O
Sentence2700,Cross,NNP,O
Sentence2700,D,NNP,O
Sentence2700,Block,NNP,O
Sentence2700,JP,NNP,O
Sentence2700,Nagar,NNP,O
Sentence2700,",",",",O
Sentence2700,Mysore,NNP,O
Sentence2700,.,.,O
Sentence2701,DOB,NNP,O
Sentence2701,:,:,O
Sentence2701,3/4/1994,CD,B-AGE
Sentence2701,Gender,NN,O
Sentence2701,:,:,O
Sentence2701,Female,JJ,B-GEND
Sentence2701,Nationality,NN,O
Sentence2701,:,:,O
Sentence2701,Indian,JJ,B-NAT
Sentence2701,Language,NN,O
Sentence2701,:,:,O
Sentence2701,Kannada,NNP,B-LANG
Sentence2701,",",",",O
Sentence2701,English,NNP,B-LANG
Sentence2701,",",",",O
Sentence2701,Hindi,NNP,B-LANG
Sentence2701,DECLARATION,NNP,O
Sentence2701,I,PRP,O
Sentence2701,am,VBP,O
Sentence2701,confident,JJ,O
Sentence2701,of,IN,O
Sentence2701,my,PRP$,O
Sentence2701,ability,NN,O
Sentence2701,to,TO,O
Sentence2701,lead,VB,O
Sentence2701,and,CC,O
Sentence2701,work,VB,O
Sentence2701,in,IN,O
Sentence2701,a,DT,O
Sentence2701,team,NN,O
Sentence2701,.,.,O
Sentence2702,I,PRP,O
Sentence2702,hereby,VBP,O
Sentence2702,declare,VB,O
Sentence2702,that,IN,O
Sentence2702,the,DT,O
Sentence2702,information,NN,O
Sentence2702,furnished,VBN,O
Sentence2702,above,IN,O
Sentence2702,is,VBZ,O
Sentence2702,1,JJ,O
Sentence2702,to,TO,O
Sentence2702,the,DT,O
Sentence2702,best,JJS,O
Sentence2702,of,IN,O
Sentence2702,my,PRP$,O
Sentence2702,knowledge,NN,O
Sentence2702,.,.,O
Sentence2703,KOUSHALYA,NNP,B-PER
Sentence2703,M,NNP,I-PER
Sentence2703,S,NNP,I-PER
Sentence2703,Kavita,NNP,B-PER
Sentence2703,Sampat,NNP,I-PER
Sentence2703,Neharkar,NNP,I-PER
Sentence2703,BE,NNP,B-EDU
Sentence2703,Computer,NNP,I-EDU
Sentence2703,Engineer,NNP,I-EDU
Sentence2703,Address,NNP,O
Sentence2703,:,:,O
Sentence2703,R-3,JJ,O
Sentence2703,",",",",O
Sentence2703,Khamkar,NNP,O
Sentence2703,building,NN,O
Sentence2703,",",",",O
Sentence2703,Gavhanevasti,NNP,O
Sentence2703,",",",",O
Sentence2703,Bhosari,NNP,O
Sentence2703,Pune,NNP,O
Sentence2703,.,.,O
Sentence2704,Phone,NN,O
Sentence2704,:,:,O
Sentence2704,9096987297,CD,B-NUM
Sentence2704,E-mail,NN,O
Sentence2704,:,:,O
Sentence2704,kavitaneharkar92,NN,B-EML
Sentence2704,@,NNP,I-EML
Sentence2704,gmail.com,NN,I-EML
Sentence2704,Career,NNP,O
Sentence2704,Objective,NNP,O
Sentence2704,To,TO,B-ASP
Sentence2704,pursue,VB,I-ASP
Sentence2704,a,DT,I-ASP
Sentence2704,challenging,JJ,I-ASP
Sentence2704,career,NN,I-ASP
Sentence2704,in,IN,I-ASP
Sentence2704,leading,VBG,I-ASP
Sentence2704,and,CC,I-ASP
Sentence2704,progressive,JJ,I-ASP
Sentence2704,IT,NNP,I-ASP
Sentence2704,organization,NN,I-ASP
Sentence2704,offering,NN,I-ASP
Sentence2704,opportunities,NNS,I-ASP
Sentence2704,for,IN,I-ASP
Sentence2704,utilizing,VBG,I-ASP
Sentence2704,my,PRP$,I-ASP
Sentence2704,skills,NNS,I-ASP
Sentence2704,towards,IN,I-ASP
Sentence2704,the,DT,I-ASP
Sentence2704,growth,NN,I-ASP
Sentence2704,of,IN,I-ASP
Sentence2704,the,DT,I-ASP
Sentence2704,organization,NN,I-ASP
Sentence2704,.,.,O
Sentence2705,Academic,NNP,O
Sentence2705,Qualification,NNP,O
Sentence2705,Course,NNP,O
Sentence2705,Board/University,NNP,O
Sentence2705,Year,NNP,O
Sentence2705,of,IN,O
Sentence2705,passing,VBG,O
Sentence2705,%,NN,O
Sentence2705,Marks,NNP,O
Sentence2705,B.E,NNP,B-EDU
Sentence2705,.,.,I-EDU
Sentence2706,Savitribai,NNP,I-EDU
Sentence2706,Phule,NNP,I-EDU
Sentence2706,Pune,NNP,I-EDU
Sentence2706,University,NNP,I-EDU
Sentence2706,2015,CD,I-EDU
Sentence2706,76.2,CD,I-EDU
Sentence2706,H.S.C,NNP,B-EDU
Sentence2706,.,.,I-EDU
Sentence2707,Maharashtra,NNP,I-EDU
Sentence2707,Board,NNP,I-EDU
Sentence2707,2011,CD,I-EDU
Sentence2707,67.33,CD,I-EDU
Sentence2707,S.S.C,NNP,B-EDU
Sentence2707,.,.,I-EDU
Sentence2708,Maharashtra,NNP,I-EDU
Sentence2708,Board,NNP,I-EDU
Sentence2708,2009,CD,I-EDU
Sentence2708,84.61,CD,I-EDU
Sentence2708,Technical,NNP,O
Sentence2708,Skills,NNP,O
Sentence2708,Programming,NNP,O
Sentence2708,Languages,NNP,O
Sentence2708,C,NNP,B-TECH
Sentence2708,",",",",O
Sentence2708,C++,NNP,B-TECH
Sentence2708,",",",",O
Sentence2708,JAVA,NNP,B-TECH
Sentence2708,Advanced,NNP,O
Sentence2708,Frameworks,NNP,O
Sentence2708,Struts2,NNP,B-TECH
Sentence2708,",",",",O
Sentence2708,Hibernate,NNP,B-TECH
Sentence2708,",",",",O
Sentence2708,Spring,NNP,B-TECH
Sentence2708,Scripting,NNP,O
Sentence2708,Languages,NNP,O
Sentence2708,HTML,NNP,B-TECH
Sentence2708,",",",",O
Sentence2708,JavaScript,NNP,B-TECH
Sentence2708,",",",",O
Sentence2708,CSS,NNP,B-TECH
Sentence2708,",",",",O
Sentence2708,Bootstrap,NNP,B-TECH
Sentence2708,Databases,NNP,O
Sentence2708,MySQL,NNP,B-TECH
Sentence2708,",",",",O
Sentence2708,Oracle,NNP,B-TECH
Sentence2708,IDE,NNP,O
Sentence2708,Netbeans,NNP,B-TECH
Sentence2708,",",",",O
Sentence2708,Eclipse,NNP,B-TECH
Sentence2708,Projects,NNPS,O
Sentence2708,Undertaken,NNP,O
Sentence2708,:,:,O
Sentence2708,Title,NN,O
Sentence2708,Secure,NNP,B-PRO
Sentence2708,authentication,NN,I-PRO
Sentence2708,and,CC,I-PRO
Sentence2708,data,NNS,I-PRO
Sentence2708,sharing,VBG,I-PRO
Sentence2708,in,IN,I-PRO
Sentence2708,cloud,NN,I-PRO
Sentence2708,using,VBG,I-PRO
Sentence2708,Key,NNP,I-PRO
Sentence2708,Aggregate,NNP,I-PRO
Sentence2708,Cryptosystem,NNP,I-PRO
Sentence2708,.,.,O
Sentence2709,Platforms,NNS,O
Sentence2709,Used,VBN,O
Sentence2709,Hardware,NNP,O
Sentence2709,:,:,O
Sentence2709,Processor-,JJ,O
Sentence2709,Pentium,NNP,O
Sentence2709,core,NN,O
Sentence2709,2,CD,O
Sentence2709,GHz,NNP,O
Sentence2709,",",",",O
Sentence2709,RAM=4GB,NNP,O
Sentence2709,",",",",O
Sentence2709,HD=1,NNP,O
Sentence2709,TB,NNP,O
Sentence2709,.,.,O
Sentence2710,Software,NN,O
Sentence2710,:,:,O
Sentence2710,Netbeans,NNS,B-TECH
Sentence2710,7.3.1,CD,I-TECH
Sentence2710,",",",",O
Sentence2710,windows,VBZ,B-TECH
Sentence2710,7,CD,I-TECH
Sentence2710,",",",",O
Sentence2710,JDK,NNP,B-TECH
Sentence2710,1.6,CD,I-TECH
Sentence2710,",",",",O
Sentence2710,Backend,NNP,O
Sentence2710,SQL,NNP,B-TECH
Sentence2710,Server,NNP,I-TECH
Sentence2710,2008,CD,I-TECH
Sentence2710,",",",",O
Sentence2710,Vmware,NNP,B-TECH
Sentence2710,.,.,O
Sentence2711,Description,NNP,O
Sentence2711,Provides,VBZ,O
Sentence2711,a,DT,O
Sentence2711,way,NN,O
Sentence2711,to,TO,O
Sentence2711,securely,RB,O
Sentence2711,",",",",O
Sentence2711,efficiently,RB,O
Sentence2711,and,CC,O
Sentence2711,flexibly,RB,O
Sentence2711,share,NN,O
Sentence2711,the,DT,O
Sentence2711,data,NNS,O
Sentence2711,with,IN,O
Sentence2711,different,JJ,O
Sentence2711,users,NNS,O
Sentence2711,in,IN,O
Sentence2711,cloud,JJ,O
Sentence2711,storage,NN,O
Sentence2711,.,.,O
Sentence2712,In,IN,O
Sentence2712,project,NN,O
Sentence2712,",",",",O
Sentence2712,we,PRP,O
Sentence2712,consider,VBP,O
Sentence2712,how,WRB,O
Sentence2712,to,TO,O
Sentence2712,“,VB,O
Sentence2712,compress,NN,O
Sentence2712,”,NNP,O
Sentence2712,secret,JJ,O
Sentence2712,keys,NNS,O
Sentence2712,in,IN,O
Sentence2712,public,JJ,O
Sentence2712,key,NN,O
Sentence2712,cryptosystems,NNS,O
Sentence2712,which,WDT,O
Sentence2712,support,VBP,O
Sentence2712,delegation,NN,O
Sentence2712,of,IN,O
Sentence2712,secret,JJ,O
Sentence2712,keys,NNS,O
Sentence2712,for,IN,O
Sentence2712,different,JJ,O
Sentence2712,cipher,NN,O
Sentence2712,text,NN,O
Sentence2712,classes,NNS,O
Sentence2712,in,IN,O
Sentence2712,cloud,JJ,O
Sentence2712,storage,NN,O
Sentence2712,.,.,O
Sentence2713,Provides,NNP,O
Sentence2713,best,JJS,O
Sentence2713,way,NN,O
Sentence2713,for,IN,O
Sentence2713,secure,NN,O
Sentence2713,authentication,NN,O
Sentence2713,and,CC,O
Sentence2713,communication,NN,O
Sentence2713,.,.,O
Sentence2714,Achievements,NNS,O
Sentence2714,and,CC,O
Sentence2714,Extracurricular,JJ,O
Sentence2714,Activities,NNS,O
Sentence2714,:,:,O
Sentence2714,·,JJ,O
Sentence2714,Certification,NNP,B-ACH
Sentence2714,course,NN,I-ACH
Sentence2714,on,IN,I-ACH
Sentence2714,CTDP-Java,NNP,I-ACH
Sentence2714,.,.,O
Sentence2715,·,JJ,O
Sentence2715,Paper,NNP,B-ACH
Sentence2715,publication,NN,I-ACH
Sentence2715,in,IN,I-ACH
Sentence2715,international,JJ,I-ACH
Sentence2715,journals,NNS,I-ACH
Sentence2715,IJSRD,NNP,I-ACH
Sentence2715,",",",",I-ACH
Sentence2715,IJSRF,NNP,I-ACH
Sentence2715,",",",",I-ACH
Sentence2715,JCON,NNP,I-ACH
Sentence2715,.,.,O
Sentence2716,·,NN,O
Sentence2716,Participated,VBD,B-ACH
Sentence2716,in,IN,I-ACH
Sentence2716,international,JJ,I-ACH
Sentence2716,journal,JJ,I-ACH
Sentence2716,conference,NN,I-ACH
Sentence2716,.,.,O
Sentence2717,·,NN,O
Sentence2717,Participated,VBD,B-ACH
Sentence2717,in,IN,I-ACH
Sentence2717,district,NN,I-ACH
Sentence2717,level,NN,I-ACH
Sentence2717,science,NN,I-ACH
Sentence2717,exhibition,NN,I-ACH
Sentence2717,and,CC,I-ACH
Sentence2717,scored,VBD,I-ACH
Sentence2717,3rd,CD,I-ACH
Sentence2717,position,NN,B-ACH
Sentence2717,.,.,O
Sentence2718,Personal,JJ,O
Sentence2718,Information,NN,O
Sentence2718,:,:,O
Sentence2718,Name,NN,O
Sentence2718,Kavita,NNP,B-PER
Sentence2718,Sampat,NNP,I-PER
Sentence2718,Neharkar,NNP,I-PER
Sentence2718,Permanent,NNP,O
Sentence2718,Address,NNP,O
Sentence2718,A/P,NNP,O
Sentence2718,:,:,O
Sentence2718,Khamgaon,NNP,O
Sentence2718,Tal,NNP,O
Sentence2718,:,:,O
